FBgn	gene	chromosome	start	stop	strand	CME_W1_Cl.8+	Kc167	ML-DmBG3-c2	S2_DRSC
FBgn0003891	CG9450	chr2R	17070767	17080427	-	34.4394	45.5308	15.3674	56.4195
FBgn0034602	CG15658	chr2R	17081077	17087020	-	0.135942	0.192315	0.119946	0.742387
FBgn0034603	CG9480	chr2R	17087936	17100474	-	7.3319	59.9294	31.7928	17.3603
NA	noncoding_8326	chr2R	17094598	17096225	+	0	0	0	0
FBgn0027073	CG4302	chr2R	17100383	17102496	-	0.314894	51.781	0.154339	0.291652
FBgn0034605	CG15661	chr2R	17102939	17105259	-	0.086245	15.6326	0.152194	0.197816
FBgn0034606	CG18375	chr2R	17105353	17111359	-	0.0177158	0.135336	0	0.104487
FBgn0085426	Rgk3	chr2R	17151835	17167506	-	0.0460947	0	0	0.0728347
FBgn0050391	CG30391	chr2R	17152343	17153847	-	0	0	0.0910229	0.101407
FBgn0050393	CG30393	chr2R	17153868	17155084	-	0	0	0.0562905	0.0418081
FBgn0085232	CG34203	chr2R	17168567	17169161	-	0	0	0.127942	0
FBgn0034611	CG10069	chr2R	17169712	17173227	-	33.8004	30.3028	36.3387	40.9262
FBgn0034612	CG10505	chr2R	17173125	17178059	-	0.272904	0.884854	0.0802641	0.214772
FBgn0050392	CG30392	chr2R	17178378	17179691	-	15.476	29.2419	19.3214	19.7497
FBgn0050390	CG30390	chr2R	17179740	17180981	-	9.32386	10.2637	12.4044	13.3183
FBgn0016726	CG10071	chr2R	17181134	17182012	-	549.689	620.539	737.267	712.569
FBgn0034614	CG9752	chr2R	17181899	17183113	-	18.6427	50.8505	18.7495	25.9622
FBgn0261554	CG30387	chr2R	17183177	17197916	-	13.7934	14.0222	13.6361	15.6527
FBgn0261554	CG30386	chr2R	17183650	17187978	+	0	0	0	0
FBgn0034617	CG9754	chr2R	17197872	17199853	-	8.14543	10.0962	6.0813	9.13607
FBgn0034618	CG9485	chr2R	17200182	17207074	-	23.4775	19.5015	12.4493	37.7352
FBgn0250824	CG33655	chr2R	17206940	17207522	-	0.000854119	0.411089	0.69415	2.74192
FBgn0050394	CG30394	chr2R	17207541	17211056	-	11.3881	11.4843	6.66693	14.6872
FBgn0020306	CG9696	chr2R	17210901	17229352	-	42.7199	92.1961	31.2372	45.1666
FBgn0034622	CG15666	chr2R	17229458	17233166	-	0.668328	0.196367	0.068041	0.0168451
FBgn0034623	CG9822	chr2R	17234301	17235491	-	0	0	0.192996	0
FBgn0034624	CG17974	chr2R	17235691	17238349	-	0.0377139	0.0320119	0.299486	0
FBgn0000395	CG15671	chr2R	17242478	17266967	-	28.541	14.1707	59.658	10.0327
FBgn0034626	CG10795	chr2R	17270574	17271981	-	14.6831	21.1481	13.4654	27.6923
FBgn0034627	CG9841	chr2R	17271981	17273754	-	4.9277	4.56642	2.55288	5.24385
FBgn0034628	CG9707	chr2R	17273824	17276840	-	13.8223	13.4726	6.54857	17.7673
FBgn0034629	CG9709	chr2R	17276887	17279944	-	2.15332	0.608687	1.17563	1.5426
FBgn0010415	CG10497	chr2R	17279906	17368685	-	38.8691	61.8028	82.1344	19.9297
FBgn0026369	CG15667	chr2R	17369379	17374648	-	21.0299	20.2766	14.7307	24.3018
FBgn0010470	CG9847	chr2R	17374604	17384751	-	129.512	350.032	173.971	175.324
FBgn0034631	CG10496	chr2R	17386371	17389529	-	9.70701	11.4238	11.7593	9.42157
FBgn0043070	CG15669	chr2R	17389549	17404747	-	79.2818	48.6731	32.5766	23.7622
FBgn0034634	CG10494	chr2R	17402673	17406658	-	3.22716	3.47938	4.92076	4.04431
FBgn0050288	CG30288	chr2R	17406747	17407885	-	0.0814889	0	0	0
FBgn0050289	CG30289	chr2R	17407917	17409453	-	0.245498	0.156286	0.0541529	0.0402205
FBgn0003731	CG10079	chr2R	17409931	17447482	-	10.6711	0.0809945	4.63703	1.58117
FBgn0050286	CG30286	chr2R	17423216	17424337	-	0	0	0	0
FBgn0050287	CG30287	chr2R	17424390	17425603	-	0	0	0	0
FBgn0069056	CG33226	chr2R	17425755	17426798	-	0	0	0	0
FBgn0260477	CG30283	chr2R	17426990	17428117	-	0	0	0	1.06024
FBgn0034636	CG10440	chr2R	17447747	17459028	-	0.0736028	0	0.254729	0.482531
FBgn0050222	CG30222	chr2R	17470975	17472873	-	0.101012	0	0	0
FBgn0053225	CG33225	chr2R	17477779	17479091	-	0.072098	0.122395	0	3.44909
FBgn0034638	CG10433	chr2R	17492936	17494721	-	3.68159	20.7521	1.76226	102.312
NA	MB7.chr2R.pasa.5245	chr2R	17495191	17495982	-	0.108047	0.733688	0	0.35403
FBgn0034639	CG15673	chr2R	17495897	17500791	-	1.82804	0.630361	0.957684	0.973347
FBgn0042180	CG18870	chr2R	17501693	17504468	-	16.7724	8.89785	10.2797	10.9754
FBgn0000326	CG9858	chr2R	17504528	17506646	-	16.9289	14.9794	13.0346	12.1406
FBgn0016641	CG9856	chr2R	17506726	17512049	-	14.555	18.0314	9.25481	10.1079
FBgn0034641	CG10080	chr2R	17512135	17518927	-	31.1353	30.4476	20.931	22.4402
FBgn0034642	CG15674	chr2R	17519330	17521870	-	0.350324	0.91109	0.360249	0.127543
NA	noncoding_8439	chr2R	17520026	17521083	-	0.344788	0.689546	0.267015	0
FBgn0034643	CG10321	chr2R	17522105	17525971	-	36.6965	31.8891	36.0311	36.9816
FBgn0034644	CG10082	chr2R	17533589	17545479	-	11.7044	16.4873	13.7765	15.0118
FBgn0050284	CG30284	chr2R	17538325	17539504	-	0	0	0	0
FBgn0034645	CG10320	chr2R	17545525	17546354	-	266.635	147.008	255.309	170.254
FBgn0034646	CG9862	chr2R	17546205	17547616	-	97.9178	94.7503	106.792	60.978
FBgn0034647	CG15678	chr2R	17548471	17549749	-	15.9647	0.721345	4.07053	0.596698
NA	noncoding_8455	chr2R	17550646	17551140	-	1.62371	0	0.159184	0.118229
FBgn0259709	CG42363	chr2R	17551937	17553613	-	1.81635	7.05954	7.54923	4.1974
FBgn0259708	CG42362	chr2R	17551938	17553613	+	0	0	0	0
FBgn0259711	CG42365	chr2R	17554251	17555099	-	40.5797	16.3845	22.2396	15.7535
FBgn0259725	CG42379	chr2R	17555045	17557560	-	28.7844	31.5227	19.5882	23.9281
FBgn0259726	CG42380	chr2R	17555046	17557560	-	0	0	0	0
FBgn0259727	CG42381	chr2R	17555046	17557560	-	0	0	0	0
FBgn0034649	CG9865	chr2R	17555046	17557560	-	0	0	0	0
FBgn0034650	CG10318	chr2R	17557581	17559159	-	29.4368	16.8746	32.3715	21.5814
FBgn0034651	CG15676	chr2R	17559198	17559850	+	0	0	0	0
FBgn0050263	CG30263	chr2R	17563825	17572505	-	0.142368	0.0549287	0	0.00848159
FBgn0034654	CG10306	chr2R	17572673	17573823	-	207.854	295.278	187.947	286.945
FBgn0003687	CG9874	chr2R	17573696	17575145	-	18.4072	21.9235	17.8198	20.5796
FBgn0050285	CG30285	chr2R	17575405	17576267	-	1.75868	0.912259	1.29312	0.576257
FBgn0034655	CG10307	chr2R	17576283	17577758	-	1.55256	1.19496	1.01457	1.3507
FBgn0027360	CG9878	chr2R	17577719	17578643	-	230.984	203.323	113.137	200.218
FBgn0260223	CG42497	chr2R	17577720	17578643	-	0	0	0	0
FBgn0050290	CG30290	chr2R	17579094	17580269	-	33.8378	47.0907	47.3999	40.1623
FBgn0260222	CG42496	chr2R	17579095	17580269	+	0	0	0	0
FBgn0034656	CG17922	chr2R	17580190	17584673	-	0.993901	0.687254	0.833542	0.607378
FBgn0010228	CG17921	chr2R	17584970	17592738	-	112.103	179.968	116.292	99.8117
FBgn0050403	CG30403	chr2R	17596954	17599228	-	2.72351	2.25022	6.00761	1.72902
FBgn0004362	CG17950	chr2R	17600806	17604416	-	333.818	672.963	337.626	220.956
FBgn0050404	CG30404	chr2R	17604259	17607466	-	42.7074	45.6558	32.2865	28.6487
FBgn0050398	CG30398	chr2R	17605338	17606337	+	0	0	0	0
FBgn0036973	CG17952	chr2R	17607878	17611796	-	27.8372	47.0606	37.5431	29.2022
FBgn0034658	CG7975	chr2R	17644932	17645483	+	0	0	0	0
FBgn0050395	CG30395	chr2R	17652993	17657736	-	0.0801144	0.0226673	0	0
FBgn0034659	CG4021	chr2R	17660781	17662391	-	0.126245	0	0.055695	0
FBgn0034660	CG4402	chr2R	17677007	17679160	-	0.645134	0.0342248	0	0
FBgn0085233	CG34204	chr2R	17683822	17684503	+	0	0	0	0
FBgn0042098	CG18735	chr2R	17685576	17686671	-	0.141694	0	0	0
FBgn0034661	CG4386	chr2R	17686814	17688514	-	0	0	0	0
FBgn0046297	CG9284	chr2R	17690902	17691847	-	0	0	0.305236	0
FBgn0034662	CG13492	chr2R	17708348	17717715	-	0.442925	0.0369645	0.0153698	0.0684926
FBgn0054040	CG34040	chr2R	17719985	17721056	-	0	0	0	0
FBgn0034663	CG4363	chr2R	17721725	17722561	-	0	0	0	0
FBgn0034664	CG4377	chr2R	17722948	17723885	-	0	0.807957	0	0.0623787
FBgn0034665	CG4372	chr2R	17725110	17726303	-	0	0	0	0
FBgn0034666	CG9294	chr2R	17748341	17749537	-	0	0	0.119981	0
FBgn0034667	CG13493	chr2R	17752372	17754364	-	0	0	0	0
FBgn0085397	Fili	chr2R	17759520	17833803	-	0.663325	0.0670282	20.6239	0.0413996
FBgn0025573	CG3245	chr2R	17768857	17770038	-	0	0	0	0
FBgn0034670	CG13488	chr2R	17839004	17840209	-	0.0824414	0	0.0727409	0
NA	noncoding_8507	chr2R	17841120	17841600	-	0	0	0	0
FBgn0034671	CG13494	chr2R	17841743	17842350	-	0	0	0	0
FBgn0085398	CG34369	chr2R	17851677	17858169	-	0	0	0	0
FBgn0054029	CG34029	chr2R	17858176	17859215	-	0	0.0671923	0	0
FBgn0034674	CG9304	chr2R	17860591	17863866	-	25.4243	24.2897	22.2613	21.1904
FBgn0041237	CG13491	chr2R	17864166	17865462	-	0	0.318879	0.0552455	0.041032
FBgn0041238	CG13495	chr2R	17865720	17867190	-	0	0	0	0
FBgn0041239	CG30396	chr2R	17867365	17868604	+	0	0	0	0
FBgn0050401	CG30401	chr2R	17873146	17927063	-	0.117244	0	0	0
FBgn0085399	CG34370	chr2R	17874572	17927063	-	0	0.120381	0.015642	0.116176
FBgn0034681	CG9308	chr2R	17922348	17923173	-	0.376133	0.0798164	0	0.0616226
FBgn0005778	CG10138	chr2R	17929172	17930387	-	0	0	0	0
FBgn0034683	CG13500	chr2R	17943971	17945186	-	0	0	0	0.16737
FBgn0034684	CG13501	chr2R	17946399	17948275	-	0	0.0398599	0	1.35406
FBgn0259142	CG42257	chr2R	17948421	17957301	-	38.9568	37.9517	112.418	20.9962
FBgn0034687	CG11475	chr2R	17957227	17960948	-	10.2362	0	0	0
FBgn0034688	CG11474	chr2R	17958752	17960948	-	0	16.2068	8.4299	14.1674
FBgn0034689	CG2921	chr2R	17960969	17962943	-	15.6448	14.2672	15.249	18.1889
FBgn0067102	CG6437	chr2R	17963546	17965177	-	35.3879	25.9599	27.4468	43.6695
FBgn0034691	CG6562	chr2R	17967644	17973272	-	34.5735	37.4403	18.8817	36.9447
FBgn0034692	CG13502	chr2R	17973286	17976084	-	0.0514439	0.218331	0.0766477	0.0337126
NA	noncoding_8529	chr2R	17976928	17978196	-	0	0	0	0
FBgn0034693	CG11073	chr2R	17978911	17987231	-	0.0383667	0.0409399	0	0.0414738
FBgn0034694	CG6613	chr2R	17990582	17993601	-	13.9076	12.3279	18.9245	15.5169
FBgn0243516	Vrp1	chr2R	17993611	18015080	-	36.8635	41.7077	25.0888	44.7453
FBgn0050280	CG30280	chr2R	18001094	18002346	+	0	0	0	0
FBgn0050281	CG30281	chr2R	18002502	18003694	+	0	0	0	0
FBgn0002715	CG5303	chr2R	18009605	18012071	-	5.07642	8.45215	9.07538	5.65833
FBgn0034697	CG11061	chr2R	18012070	18015080	-	0	0	0	0
FBgn0029147	CG6698	chr2R	18015213	18017729	-	1.5785	49.2667	5.23135	46.7766
FBgn0085234	CG34205	chr2R	18017708	18018804	-	0.0893749	0.379513	0.157717	0.0585699
FBgn0000008	CG6741	chr2R	18024492	18060350	-	3.35411	1.69856	0.778778	1.12633
FBgn0034700	CG11269	chr2R	18026447	18026770	+	0	0	0	0
FBgn0029084	CG6727	chr2R	18027439	18028863	-	1.0684	0	0	0
FBgn0085235	CG34206	chr2R	18051271	18052099	-	0	0	0.165336	0
FBgn0034703	CG3045	chr2R	18060141	18062326	-	7.97604	11.427	4.40348	7.17519
FBgn0034704	CG6758	chr2R	18062348	18064933	-	13.8665	9.42315	18.0009	15.4886
FBgn0034705	CG11170	chr2R	18064875	18070443	-	15.1045	11.3558	14.9534	16.1843
FBgn0050279	CG30279	chr2R	18066686	18067033	+	0	0	0	0
FBgn0034706	CG11275	chr2R	18067091	18070263	+	0	0	0	0
FBgn0034707	CG5465	chr2R	18070650	18073397	-	11.3528	16.4921	18.5887	16.8969
FBgn0034708	CG5625	chr2R	18073430	18077447	-	39.6959	72.0009	31.4574	38.5889
FBgn0034709	CG3074	chr2R	18077319	18080671	-	3.38864	5.05148	5.28775	75.8672
FBgn0034710	CG3292	chr2R	18091190	18093100	-	0	0.305739	0	0
FBgn0034711	CG3290	chr2R	18093482	18095606	-	0	0.311422	0	0
FBgn0034712	CG3264	chr2R	18096299	18098297	-	0.0413085	1.36746	0	0
FBgn0034713	CG11291	chr2R	18098875	18100269	-	0.115787	0.540547	0	0.0758786
FBgn0025186	CG5709	chr2R	18100280	18104823	-	12.8757	9.24115	15.747	9.69209
FBgn0050278	CG30278	chr2R	18105021	18108403	-	0	13.6334	0	0
FBgn0050277	CG30277	chr2R	18105959	18108403	-	0.0359654	0	0	0
FBgn0034715	CG3382	chr2R	18108684	18116073	-	0	246.891	0.0760203	0
FBgn0034716	CG3380	chr2R	18111144	18116073	-	9.41257	0	0	0.0828801
FBgn0020307	CG5799	chr2R	18131370	18173982	-	0.85021	0.0525946	0.196022	0.142121
FBgn0034717	CG5819	chr2R	18180949	18184617	-	0	0	0.0206359	0
FBgn0034718	CG3413	chr2R	18185699	18199672	-	76.6533	9.96593	50.7677	4.98836
FBgn0013272	CG5820	chr2R	18205138	18216956	-	102.182	70.152	54.4721	199.103
FBgn0085236	CG34207	chr2R	18216919	18217225	-	0.760563	0	0	0.166361
FBgn0017482	CG3425	chr2R	18217230	18219568	-	6.98174	8.40267	11.8166	10.1667
NA	noncoding_8599	chr2R	18217724	18219792	+	0	0	0	0
FBgn0016053	CG32885	chr2R	18217750	18220326	-	0.430254	0.00944166	0.254797	0.00177256
FBgn0085237	CG34208	chr2R	18220631	18221010	+	0	0	0	0
FBgn0034720	CG11206	chr2R	18221008	18260653	-	0.0262885	0.056456	0.433557	0.0321899
FBgn0034721	CG11298	chr2R	18235812	18236387	+	0	0	0	0
FBgn0034722	CG10955	chr2R	18262596	18265989	-	25.7878	33.4124	16.9133	17.5553
FBgn0025878	CG10382	chr2R	18266959	18270191	-	0.25025	0.758623	3.28052	0.023428
FBgn0034723	CG13506	chr2R	18270639	18281556	-	1.98716	2.95153	51.5243	0.101983
FBgn0034724	CG3624	chr2R	18281436	18289609	-	278.865	100.385	544.895	1.007
FBgn0034725	CG6044	chr2R	18294295	18296767	-	0.379352	0.613334	4.91518	0.128041
FBgn0053200	CG33200	chr2R	18295960	18296767	+	0	0	0	0
FBgn0022984	CG3584	chr2R	18296841	18299130	-	17.5934	13.4833	11.8971	14.7372
FBgn0034726	CG11301	chr2R	18299278	18306449	-	47.1676	69.8274	41.6216	42.4569
FBgn0022986	CG3613	chr2R	18300061	18307876	-	81.5991	73.3601	71.3995	51.296
FBgn0022985	CG5821	chr2R	18303259	18306449	+	0	0	0	0
FBgn0034727	CG3633	chr2R	18306442	18307876	-	0	0	0	0
FBgn0034728	CG6339	chr2R	18308543	18312979	-	34.8271	55.8423	18.9533	27.9776
FBgn0034729	CG10344	chr2R	18313100	18314670	-	3.2665	2.73825	1.72382	5.42515
FBgn0034730	CG10972	chr2R	18314983	18317089	-	0.0453669	0.346571	0.200144	0.0297302
FBgn0034731	CG10384	chr2R	18353993	18359160	-	0	0.114719	0	0.029523
FBgn0034732	CG3701	chr2R	18360785	18363819	-	0.059836	0	0	0
FBgn0034733	CG4752	chr2R	18365864	18370559	-	15.5773	1.72249	0.0682105	0.493948
FBgn0034734	CG4554	chr2R	18370821	18379581	-	10.5712	12.2755	2.50187	9.44731
FBgn0034735	CG4610	chr2R	18379718	18381800	-	24.8158	25.1123	19.7917	26.9577
FBgn0003175	CG4444	chr2R	18383370	18449711	-	10.2323	14.9087	8.32518	19.5016
NA	noncoding_8642	chr2R	18387064	18400545	-	0	0	0	0
FBgn0034736	CG6018	chr2R	18437593	18439713	-	6.30434	7.02752	4.29948	24.9369
FBgn0034737	CG11362	chr2R	18449811	18450636	-	0.101408	0.344306	0	0.146005
FBgn0260866	CG12489	chr2R	18450656	18480533	-	2.1877	2.67618	2.46016	1.05416
FBgn0034739	CG3927	chr2R	18482118	18483861	-	0	0.116104	0.060521	0
FBgn0034741	CG4269	chr2R	18486703	18487897	-	38.5773	9.15061	1.95836	1.6623
FBgn0034742	CG4294	chr2R	18487909	18493208	-	7.3744	11.7145	4.85384	6.86346
FBgn0034743	CG4046	chr2R	18493509	18495544	-	1303.17	1383	1232.18	2005.75
FBgn0034744	CG4071	chr2R	18495964	18496950	-	79.6003	68.5538	71.08	111.414
FBgn0034745	CG4329	chr2R	18496837	18500914	-	0.566308	1.37557	0.485492	0.721502
FBgn0053143	CG33143	chr2R	18501828	18521576	-	0.162398	2.05173	0.171947	0.0319271
FBgn0034748	CG17807	chr2R	18521523	18523435	-	17.8931	17.5948	18.8665	21.1916
FBgn0019949	CG5179	chr2R	18523554	18525248	-	14.1237	15.2261	12.6893	19.6261
FBgn0026261	CG4207	chr2R	18525258	18526446	-	33.724	32.423	23.0922	29.7245
FBgn0034750	CG3732	chr2R	18526300	18527778	-	39.7897	54.3015	52.7248	51.2692
FBgn0261596	CG3751	chr2R	18527962	18528972	-	2039.82	2034.04	1661.64	2443.06
FBgn0040091	CG4414	chr2R	18529297	18532321	-	6.11206	28.3889	21.797	81.5732
FBgn0034753	CG2852	chr2R	18532321	18533969	-	910.356	548.964	1095.64	682.461
NA	noncoding_8670	chr2R	18532558	18533826	-	0	0	0	0
FBgn0050195	CG30195	chr2R	18534073	18534854	-	0.213712	0.0907004	0.188565	0.0700257
FBgn0085475	CG34446	chr2R	18535082	18535268	-	0.834166	0	0	0
FBgn0085474	CG34445	chr2R	18535380	18536080	-	2.06065	0.205777	0.106952	0
FBgn0034755	CG3746	chr2R	18536509	18537320	-	0.51926	0	0.0916321	0
FBgn0034740	CG3875	chr2R	18538003	18539975	-	0.426542	0.13577	0.188177	0.104822
FBgn0034756	CG4373	chr2R	18540016	18542032	-	16.3523	0.724805	1.99659	2.49017
FBgn0050196	CG30196	chr2R	18542299	18543010	-	2.63187	0	0	0.328521
FBgn0050217	CG30217	chr2R	18543038	18544569	-	0.888291	0	0.230974	0.931395
FBgn0034758	CG13510	chr2R	18545097	18547795	-	0	0	1.33525	2.9504
FBgn0034759	CG13511	chr2R	18546919	18547795	-	0.0948379	0	0	0
FBgn0260767	CG42565	chr2R	18547853	18548898	-	17.2189	1.02152	5.96276	43.9227
FBgn0260768	CG42566	chr2R	18549261	18550944	-	35.7495	0.262345	34.1792	7.56754
FBgn0034761	CG4250	chr2R	18551047	18552040	-	142.945	13.4726	26.7665	91.091
FBgn0050273	CG30273	chr2R	18554675	18555445	-	8.32479	0.512041	12.455	12.4922
FBgn0050269	CG30269	chr2R	18555446	18556318	-	13.0975	0.488672	24.2557	22.9198
FBgn0040658	CG13516	chr2R	18556566	18560782	-	0	0	16.497	0
FBgn0034763	CG12190	chr2R	18558164	18560782	-	19.2381	21.6351	0	13.4493
FBgn0020257	CG9952	chr2R	18573029	18576478	-	68.3554	42.9762	92.9591	18.1598
FBgn0005631	CG13521	chr2R	18579925	18588594	-	8.10845	14.2038	8.38944	10.4116
FBgn0034766	CG13517	chr2R	18590201	18591291	-	0.0768854	0.130522	0.0678387	0
FBgn0050259	CG30259	chr2R	18591281	18591952	-	0	0	0	0
FBgn0034768	CG13518	chr2R	18592097	18593237	+	0	0	0	0
FBgn0034769	CG13524	chr2R	18593377	18594306	-	0	0	0	0
FBgn0034770	CG13519	chr2R	18594423	18595277	-	0	0	0.184003	0
FBgn0050275	CG30275	chr2R	18595289	18600255	-	0	0	0.016847	0.0125126
NA	noncoding_8696	chr2R	18595519	18596044	-	0	0	0	0
FBgn0050268	CG30268	chr2R	18600205	18604757	-	0.0205994	0	0	0
FBgn0028371	CG30092	chr2R	18604814	18616800	-	0.0259891	0.0110299	0.0635259	0.0170314
FBgn0259145	CG42260	chr2R	18631178	18684628	-	0.185631	0.295943	0	0.0148521
FBgn0034774	CG13526	chr2R	18642745	18643401	+	0	0	0	0
NA	MB6.chr2R.pasa.4767	chr2R	18643669	18646500	-	0.0189794	0.00341737	0	0
FBgn0034776	CG13527	chr2R	18651210	18652362	-	0.152411	0	0	0
FBgn0061435	CG30270	chr2R	18671744	18672441	+	0	0	0	0
FBgn0011211	CG3612	chr2R	18686498	18689812	-	732.051	773.375	478.648	475.436
FBgn0000405	CG3510	chr2R	18691020	18694537	-	73.181	88.4422	87.466	62.7291
FBgn0086408	stl	chr2R	18700126	18703498	-	0.0501632	3.2253	0.132552	0.0328734
FBgn0050271	CG30271	chr2R	18706254	18709295	-	0.0444825	0.0377572	0.0392484	0
FBgn0259179	CG42284	chr2R	18710231	18716525	+	0	0	0	0
FBgn0050274	CG30274	chr2R	18712698	18714506	+	0	0	0	0
FBgn0050272	CG30272	chr2R	18717090	18719676	-	0	0.0321056	0	0
FBgn0050265	CG30265	chr2R	18719659	18722111	+	0	0	0	0
FBgn0034782	CG12490	chr2R	18722165	18724070	+	0	0	0	0
FBgn0034783	CG9825	chr2R	18724886	18726841	+	0	0	0	0
FBgn0034784	CG9826	chr2R	18726892	18730614	+	0	0	0	0
FBgn0034785	CG3649	chr2R	18733640	18735366	-	0	0	0	7.4636e-08
FBgn0034786	CG13531	chr2R	18735247	18741408	-	7.45169	5.8281	6.01132	6.83662
FBgn0010078	CG3661	chr2R	18741872	18743230	-	4045.24	2345.08	5362.45	3910.6
FBgn0001263	CG3504	chr2R	18743210	18746317	-	0.507127	0.471057	1.90414	0.974766
NA	noncoding_8746	chr2R	18752652	18753746	-	0	0.27061	0.281298	0
FBgn0004896	CG3668	chr2R	18754043	18758283	-	0.0197902	0.268769	0.209538	0.116721
FBgn0034788	CG13532	chr2R	18758610	18761956	-	0.0382909	0	0	0
FBgn0034789	CG3682	chr2R	18762248	18768962	-	0.0689306	0.0399184	0.0327303	0.128375
FBgn0034791	CG3501	chr2R	18768637	18770283	-	31.6264	32.665	30.1981	30.2761
FBgn0034792	CG3499	chr2R	18770307	18773855	-	93.3082	55.3001	93.2071	56.766
FBgn0034793	CG13533	chr2R	18773920	18775105	-	153.762	78.4649	196.365	63.1929
FBgn0034794	CG3495	chr2R	18775094	18776386	-	17.0736	10.8451	9.40034	10.2077
FBgn0034796	CG3700	chr2R	18776506	18783269	-	10.58	0	0	19.0612
FBgn0034795	CG3695	chr2R	18776506	18783269	-	0	10.4025	10.0348	0
FBgn0034797	CG12781	chr2R	18783629	18804341	-	0.136077	0.890637	0.491676	0.834688
FBgn0050187	CG30187	chr2R	18804364	18806399	-	2.6638	14.2407	1.81432	57.3926
FBgn0010660	CG3820	chr2R	18806456	18812407	-	25.3164	42.2805	21.1007	28.7736
FBgn0261564	CG30193	chr2R	18812612	18819567	-	20.4388	28.0104	24.6681	28.6561
FBgn0261564	CG30190	chr2R	18812613	18819567	+	0	0	0	0
NA	noncoding_8782	chr2R	18818567	18819238	+	0	0	0	0
FBgn0034800	CG3788	chr2R	18819550	18821115	-	1.13087	7.10319	4.39033	3.59428
FBgn0034802	CG3800	chr2R	18822095	18824453	-	674.739	842.151	524.603	223.944
FBgn0034803	CG9849	chr2R	18824801	18826557	-	22.724	23.2001	18.4145	27.8463
FBgn0034804	CG3831	chr2R	18826507	18828667	-	8.65347	6.66841	9.14159	5.42433
NA	noncoding_8787	chr2R	18832115	18832630	-	8.14817	0.864532	0.299559	13.4606
FBgn0052835	CG32835	chr2R	18838698	18841341	-	0	0	0	0
FBgn0052834	CG32834	chr2R	18870854	18871798	-	0	0	0	0.120186
FBgn0052833	CG32833	chr2R	18871789	18872837	-	0	0	0	0
FBgn0034807	CG9897	chr2R	18873053	18873851	-	0	0	0	0
FBgn0034808	CG9896	chr2R	18881109	18886499	-	0	0.0297016	0.0617494	0.0229313
FBgn0261705	CG9895	chr2R	18899261	18901524	-	0	0.0816472	2.29154	0
FBgn0261705	CG34209	chr2R	18924207	18929143	-	0.230885	0.195978	0	0
FBgn0003900	CG2956	chr2R	18933817	18935887	-	0.108906	0.101357	18.6839	0
FBgn0050194	CG30194	chr2R	18945770	18949074	-	0.0618066	0.218646	0.0811966	0.100377
FBgn0010622	CG9893	chr2R	18948942	18950125	-	36.2395	31.5213	36.1547	25.7916
FBgn0034814	CG9890	chr2R	18950218	18951894	-	19.7052	20.5421	18.948	22.8492
FBgn0261363	CG42640	chr2R	18952118	18954706	-	7.52834	14.892	10.2346	29.5588
FBgn0021979	CG3082	chr2R	18954716	18959428	-	134.099	98.344	120.972	77.4677
FBgn0003062	CG9888	chr2R	18960374	18962307	-	508.635	446.613	386.256	269.225
FBgn0034816	CG3085	chr2R	18962514	18964381	-	4.3173	7.09086	5.23121	2.12355
FBgn0034817	CG9882	chr2R	18964137	18966716	-	27.0637	22.4491	29.1048	28.8127
FBgn0045483	CG30189	chr2R	18968083	18969248	-	0.0702694	0	0	0
FBgn0045482	CG30191	chr2R	18969726	18970889	+	0	0	0	0
FBgn0034819	CG9877	chr2R	18973402	18973784	-	0	0	0	0
FBgn0034820	CG13538	chr2R	18974785	18975688	+	0	0	0	0
FBgn0034821	CG9876	chr2R	18977615	18981968	-	0	0	0	0
NA	noncoding_8813	chr2R	18982180	18982896	-	0	0	0	0
FBgn0034822	CG9873	chr2R	18987579	18987982	-	0	0.490187	0	0.378452
NA	DMG8-chr2R.33.027	chr2R	18988753	18989320	-	0	0	0	0
FBgn0041235	CG30186	chr2R	18990000	18991256	-	0	0	0	0
FBgn0041236	CG30330	chr2R	18991463	18992692	-	0	0	0	0
FBgn0034824	CG3219	chr2R	19011446	19013565	-	0	0	0	0
FBgn0034825	CG3215	chr2R	19016120	19017776	-	0	0	0	0
FBgn0050192	CG30192	chr2R	19026055	19026612	+	0	0	0	0
FBgn0034826	CG13544	chr2R	19026599	19028130	-	0	0	0	0
FBgn0034827	CG12192	chr2R	19029522	19032022	+	0	0	0	0
NA	DMG8-chr2R.33.031	chr2R	19040215	19040893	+	0	0	0	0
FBgn0034828	CG13545	chr2R	19045095	19045911	-	0	0.190865	0	0
FBgn0034829	CG9899	chr2R	19046428	19049553	-	0	0.0232516	0	0
FBgn0085400	CG34371	chr2R	19050512	19091494	-	0.0268434	0.273419	0.153952	0
FBgn0034833	CG13539	chr2R	19071931	19072811	+	0	0	0	0
FBgn0034834	CG3162	chr2R	19097648	19099062	-	0	0	0	0
FBgn0034835	CG3092	chr2R	19120148	19121451	-	0.0595375	0	0	0
FBgn0040063	CG13549	chr2R	19131556	19132861	-	0	0	0	0
FBgn0034837	CG9871	chr2R	19134109	19135500	-	0	0.245887	0	0.113903
FBgn0034838	CG12782	chr2R	19151787	19153136	-	0	0	0.0529383	0
FBgn0034839	CG13540	chr2R	19157983	19158603	+	0	0	0	0
FBgn0003390	CG3134	chr2R	19158777	19161798	-	0.0292084	0.0247924	0	0
